"product_id","product_type","product_name","product_status","product_url","product_image_url","product_brand","product_hood","product_city","product_area","product_tags"
"385783","اتاق فرار","جشن مرگ","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ac%d8%b4%d9%86-%d9%85%d8%b1%da%af/","https://escapezoom.ir/wp-content/uploads/2023/10/ceremony-300-370-2.jpg","{""id"": 851, ""name"": ""پازل پارک قم"", ""slug"": ""puzzle-park"", ""image"": """"}","هفتاد و دو تن","{""id"": 187, ""name"": ""قم"", ""slug"": ""%d9%82%d9%85""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"387776","اتاق فرار","آنوبیس (تهران)","temp","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a2%d9%86%d9%88%d8%a8%db%8c%d8%b3/","http://escapezoom.ir/wp-content/uploads/2023/10/anubis.jpg","{""id"": 738, ""name"": ""غول اسکیپ روم"", ""slug"": ""%d8%ba%d9%88%d9%84-%d8%a7%d8%b3%da%a9%db%8c%d9%be-%d8%b1%d9%88%d9%85"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2023/06/GHOL-ESCAPE.jpg""}","دهکده المپیک","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%85%d8%b9%d9%85%d8%a7%db%8c%db%8c/"", ""title"": ""معمامحور""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%da%86%db%8c%d8%aa%da%af%d8%b1/"", ""title"": ""چیتگر""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"387917","اتاق فرار","بافومت","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d8%a7%d9%81%d9%88%d9%85%d8%aa/","https://escapezoom.ir/wp-content/uploads/2023/10/baphomet-300-370.jpg","{""id"": 914, ""name"": ""Arya Escape"", ""slug"": ""arya-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2024/02/Arya-Escape.jpg""}","چیتگر","{""id"": 15, ""name"": ""اتاق فرار تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%b3%d9%84%d8%b4%d8%b1/"", ""title"": ""اسلشری""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d8%b3%d8%b1/"", ""title"": ""تهرانسر""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%da%86%db%8c%d8%aa%da%af%d8%b1/"", ""title"": ""چیتگر""}, {""url"": ""/type/%d8%af%d9%87%da%a9%d8%af%d9%87-%d8%a7%d9%84%d9%85%d9%be%db%8c%da%a9/"", ""title"": ""دهکده المپیک""}]"
"388333","اتاق فرار","چراغ های خاموش","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%da%86%d8%b1%d8%a7%d8%ba-%d9%87%d8%a7%db%8c-%d8%ae%d8%a7%d9%85%d9%88%d8%b4/","https://escapezoom.ir/wp-content/uploads/2023/10/اصلی۲-1-1.jpg","{""id"": 818, ""name"": ""Power Escape"", ""slug"": ""power-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/10/power415.jpg""}","شهریار","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%b4%d9%87%d8%b1%db%8c%d8%a7%d8%b1/"", ""title"": ""شهریار و اندیشه""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%b4%d9%87%d8%b1%db%8c%d8%a7%d8%b1/"", ""title"": ""شهریار و اندیشه""}]"
"388349","اتاق فرار","مهمان خانه","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%85%d9%87%d9%85%d8%a7%d9%86-%d8%ae%d8%a7%d9%86%d9%87/","http://escapezoom.ir/wp-content/uploads/2023/10/mehmankhane-300-370.jpg","{""id"": 655, ""name"": ""Secret Escaperoom"", ""slug"": ""secret-escaperoom"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/05/IMG_20250414_115303_875_11zon.jpg""}","فلکده","{""id"": 285, ""name"": ""اتاق فرار رشت"", ""slug"": ""%d8%b1%d8%b4%d8%aa""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d9%85%d8%a7%d9%84-%da%a9%d8%b4%d9%88%d8%b1/"", ""title"": ""شمال کشور""}]"
"388357","اتاق فرار","رسوا","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d8%b3%d9%88%d8%a7/","http://escapezoom.ir/wp-content/uploads/2023/10/scandalous.jpg","{""id"": 819, ""name"": ""Beem Escape"", ""slug"": ""beem-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2024/07/beem-escape.jpg""}","شهرک جهان نما","{""id"": 162, ""name"": ""کرج"", ""slug"": ""%da%a9%d8%b1%d8%ac""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"389393","اتاق فرار","با من حرف بزن","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d8%a7%d9%85%d9%86-%d8%ad%d8%b1%d9%81-%d8%a8%d8%b2%d9%86/","http://escapezoom.ir/wp-content/uploads/2023/10/ba-man-harf-bezan300.jpg","{""id"": 735, ""name"": ""سورن اسکیپ"", ""slug"": ""%d8%b3%d9%88%d8%b1%d9%86-%d8%a7%d8%b3%da%a9%db%8c%d9%be"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2023/06/soren-escaperoom.jpg""}","مهرویلا","{""id"": 162, ""name"": ""اتاق فرار کرج"", ""slug"": ""%da%a9%d8%b1%d8%ac""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}]"
"389419","اتاق فرار","آخناتون","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a2%d8%ae%d9%86%d8%a7%d8%aa%d9%88%d9%86/","https://escapezoom.ir/wp-content/uploads/2023/10/photo_2023-10-27_15-03-54_11zon-2.jpg","{""id"": 821, ""name"": ""Stop Room"", ""slug"": ""stop-room"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2024/12/stop-415.jpg""}","شاهین ویلا","{""id"": 162, ""name"": ""کرج"", ""slug"": ""%da%a9%d8%b1%d8%ac""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%a7%d9%87%db%8c%d9%86-%d9%88%db%8c%d9%84%d8%a7/"", ""title"": ""شاهین ویلا""}","[{""url"": ""/type/%d8%aa%d8%a7%d8%b1%db%8c%d8%ae%db%8c/"", ""title"": ""تاریخی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%a7%d9%87%db%8c%d9%86-%d9%88%db%8c%d9%84%d8%a7/"", ""title"": ""شاهین ویلا""}]"
"389427","اتاق فرار","آگوست","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a2%da%af%d9%88%d8%b3%d8%aa/","https://escapezoom.ir/wp-content/uploads/2023/10/august.jpg","{""id"": 820, ""name"": ""Dark soul"", ""slug"": ""dark-soul"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/10/dark-soul415.jpg""}","قاسم اباد","{""id"": 121, ""name"": ""مشهد"", ""slug"": ""%d9%85%d8%b4%d9%87%d8%af""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"389432","اتاق فرار","قفس","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%82%d9%81%d8%b3/","https://escapezoom.ir/wp-content/uploads/2023/10/ghafas-300-370.jpg",NULL,"رباط کریم","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"389992","اتاق فرار","تسخیر (قم)","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b3%d8%ae%db%8c%d8%b1-%d9%82%d9%85/","https://escapezoom.ir/wp-content/uploads/2023/10/taskhir-300-370.jpg","{""id"": 823, ""name"": ""Top Escape"", ""slug"": ""top-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/10/top-escape415.jpg""}","دورشهر","{""id"": 187, ""name"": ""قم"", ""slug"": ""%d9%82%d9%85""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}]"
"390007","اتاق فرار","شاه نشین","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%a7%d9%87-%d9%86%d8%b4%db%8c%d9%86/","https://escapezoom.ir/wp-content/uploads/2023/10/photo_2024-10-19_15-39-01_11zon.jpg","{""id"": 751, ""name"": ""Z Escape"", ""slug"": ""z-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/06/z-415.jpg""}","فرهنگ","{""id"": 122, ""name"": ""اصفهان"", ""slug"": ""%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%af%d8%b1%d8%a7%d9%85/"", ""title"": ""درام""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"390144","اتاق فرار","فوکوس","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%81%d9%88%da%a9%d9%88%d8%b3/","http://escapezoom.ir/wp-content/uploads/2023/10/focus-300-370.jpg","{""id"": 825, ""name"": ""Sepas Escape"", ""slug"": ""sepas-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2023/10/sepas415.jpg""}","نارمک","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%86%d8%a7%d8%b1%d9%85%da%a9/"", ""title"": ""نارمک""}]"
"390782","اتاق فرار","پا به ماه","expired","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%be%d8%a7-%d8%a8%d9%87-%d9%85%d8%a7%d9%87/","http://escapezoom.ir/wp-content/uploads/2023/10/pa-be-mah-300-370.jpg","{""id"": 536, ""name"": ""Escape Hub"", ""slug"": ""escape-hub"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2022/07/hub-logo.jpg""}","نواب","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%85-%d8%b1%d9%88%d8%b3%d8%aa%d8%a7/"", ""title"": ""تم روستا""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ac%d9%86%d9%88%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""جنوب تهران""}]"
"390791","اتاق فرار","انقراض","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d9%86%d9%82%d8%b1%d8%a7%d8%b6/","http://escapezoom.ir/wp-content/uploads/2023/10/wild-300-370.jpg","{""id"": 574, ""name"": ""راگن اسکیپ"", ""slug"": ""%d8%b1%d8%a7%da%af%d9%86-%d8%a7%d8%b3%da%a9%db%8c%d9%be"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2022/09/راگن-اسکیپ.jpg""}","سردار جنگل","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"390802","اتاق فرار","قمر در عقرب","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%82%d9%85%d8%b1-%d8%af%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8/","https://escapezoom.ir/wp-content/uploads/2023/10/ghamar-300-370.jpg","{""id"": 827, ""name"": ""کاج"", ""slug"": ""%da%a9%d8%a7%d8%ac"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/10/kaj-415.jpg""}","وحیدیه","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%a7%d9%85%d8%b4%d9%87%d8%b1/"", ""title"": ""اسلامشهر""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d8%b3%d9%84%d8%a7%d9%85%d8%b4%d9%87%d8%b1/"", ""title"": ""اسلامشهر""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d8%a8%d8%a7%d8%b7-%da%a9%d8%b1%db%8c%d9%85/"", ""title"": ""رباط کریم""}, {""url"": ""/type/%d8%b4%d9%87%d8%b1%db%8c%d8%a7%d8%b1/"", ""title"": ""شهریار و اندیشه""}]"
"391675","اتاق فرار","دروازه شیطان","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%af%d8%b1%d9%88%d8%a7%d8%b2%d9%87-%d8%b4%db%8c%d8%b7%d8%a7%d9%86/","https://escapezoom.ir/wp-content/uploads/2023/10/image-1.jpeg","{""id"": 695, ""name"": ""XPluse Escaperoom"", ""slug"": ""xpluse-escaperoom"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2023/03/XPluse-Escaperoom22.jpg""}","تهران قدیم","{""id"": 270, ""name"": ""قزوین"", ""slug"": ""%d9%82%d8%b2%d9%88%db%8c%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}]"
